,Load_MW,temperature_2m,wind_speed_10m,shortwave_radiation
2020-01-20 08:00:00,71584.73,-1.2,7.0,0.0
2020-01-20 09:00:00,72197.44,-0.3,9.0,20.0
2020-01-20 10:00:00,72915.25,0.9,10.5,94.0
2020-01-20 11:00:00,72543.66,2.4,12.2,177.0
2020-01-20 12:00:00,72862.61,3.3,11.3,222.0
2020-01-20 13:00:00,71076.62,3.0,12.7,178.0
2020-01-20 14:00:00,70839.47,3.0,12.2,128.0
2020-01-20 15:00:00,70113.62,3.0,13.4,82.0
2020-01-20 16:00:00,72435.1,2.9,12.6,33.0
2020-01-20 17:00:00,74652.57,2.9,10.8,2.0
2020-01-20 18:00:00,73751.56,3.0,12.6,0.0
2020-01-20 19:00:00,70346.44,3.0,13.4,0.0
2020-01-20 20:00:00,66719.46,3.2,12.7,0.0
2020-01-20 21:00:00,64031.03,3.5,14.4,0.0
2020-01-20 22:00:00,60104.03,3.3,15.6,0.0
2020-01-20 23:00:00,57041.7,2.8,15.3,0.0
2020-01-21 00:00:00,54565.46,1.9,14.7,0.0
2020-01-21 01:00:00,53977.7,1.5,13.5,0.0
2020-01-21 02:00:00,53933.02,1.0,13.6,0.0
2020-01-21 03:00:00,54809.17,0.8,14.5,0.0
2020-01-21 04:00:00,57664.25,0.6,14.2,0.0
2020-01-21 05:00:00,63567.08,0.3,14.7,0.0
2020-01-21 06:00:00,71418.61,0.2,15.3,0.0
2020-01-21 07:00:00,74777.3,0.1,15.0,0.0
2020-01-21 08:00:00,74332.81,-0.2,13.9,0.0
2020-01-21 09:00:00,73997.47,0.4,15.9,24.0
2020-01-21 10:00:00,74065.21,1.9,16.6,112.0
2020-01-21 11:00:00,73377.51,3.2,17.9,193.0
2020-01-21 12:00:00,73004.8,4.5,18.2,249.0
2020-01-21 13:00:00,71521.27,5.1,18.0,265.0
2020-01-21 14:00:00,71087.13,5.3,17.5,232.0
2020-01-21 15:00:00,70574.48,5.0,15.4,166.0
2020-01-21 16:00:00,73344.86,3.8,13.3,73.0
2020-01-21 17:00:00,75800.18,2.7,15.0,5.0
2020-01-21 18:00:00,74650.34,2.1,14.5,0.0
2020-01-21 19:00:00,71129.21,1.7,13.9,0.0
2020-01-21 20:00:00,67508.28,1.4,14.4,0.0
2020-01-21 21:00:00,64676.38,1.2,15.9,0.0
2020-01-21 22:00:00,61004.24,1.1,16.4,0.0
2020-01-21 23:00:00,58031.98,1.1,15.1,0.0
2020-01-22 00:00:00,55954.33,1.5,15.9,0.0
2020-01-22 01:00:00,54458.19,1.5,17.7,0.0
2020-01-22 02:00:00,54422.63,1.8,18.8,0.0
2020-01-22 03:00:00,54883.14,2.1,20.8,0.0
2020-01-22 04:00:00,57681.87,2.2,20.2,0.0
2020-01-22 05:00:00,63706.1,2.3,19.1,0.0
2020-01-22 06:00:00,70620.48,2.5,18.7,0.0
2020-01-22 07:00:00,74095.05,2.8,19.4,0.0
2020-01-22 08:00:00,74421.69,3.2,18.9,0.0
2020-01-22 09:00:00,74787.36,3.7,18.2,5.0
2020-01-22 10:00:00,75317.34,4.2,18.5,25.0
2020-01-22 11:00:00,74896.95,4.7,19.1,42.0
2020-01-22 12:00:00,74949.51,5.3,19.2,66.0
2020-01-22 13:00:00,73632.93,4.9,18.0,65.0
2020-01-22 14:00:00,72931.21,5.3,17.9,51.0
2020-01-22 15:00:00,71750.6,5.7,16.6,35.0
2020-01-22 16:00:00,73432.17,5.8,14.3,20.0
2020-01-22 17:00:00,74480.11,5.3,12.2,2.0
2020-01-22 18:00:00,73121.1,4.3,9.8,0.0
2020-01-22 19:00:00,69833.66,3.0,9.2,0.0
2020-01-22 20:00:00,65889.68,2.5,8.5,0.0
2020-01-22 21:00:00,63218.8,1.6,8.8,0.0
2020-01-22 22:00:00,59283.02,0.3,8.2,0.0
2020-01-22 23:00:00,55983.46,-0.9,11.2,0.0
2020-01-23 00:00:00,53558.62,-0.8,10.0,0.0
2020-01-23 01:00:00,52214.6,0.4,8.6,0.0
2020-01-23 02:00:00,52518.18,0.8,6.8,0.0
2020-01-23 03:00:00,53384.82,1.7,9.1,0.0
2020-01-23 04:00:00,55869.99,2.0,9.0,0.0
2020-01-23 05:00:00,63160.61,1.8,6.9,0.0
2020-01-23 06:00:00,70254.45,2.0,5.5,0.0
2020-01-23 07:00:00,73365.39,2.5,6.6,0.0
2020-01-23 08:00:00,73501.97,3.0,8.5,0.0
2020-01-23 09:00:00,74652.76,3.4,9.0,10.0
2020-01-23 10:00:00,74858.71,4.1,10.0,53.0
2020-01-23 11:00:00,74813.39,4.7,10.7,109.0
2020-01-23 12:00:00,74589.78,5.3,11.4,172.0
2020-01-23 13:00:00,73141.58,5.2,11.9,142.0
2020-01-23 14:00:00,72375.48,5.1,10.8,168.0
2020-01-23 15:00:00,71700.27,4.8,9.3,133.0
2020-01-23 16:00:00,73694.9,4.0,7.4,64.0
2020-01-23 17:00:00,75470.0,2.4,7.9,6.0
2020-01-23 18:00:00,74436.87,1.8,7.2,0.0
2020-01-23 19:00:00,70828.82,1.4,5.9,0.0
2020-01-23 20:00:00,66955.85,0.9,7.2,0.0
2020-01-23 21:00:00,63971.06,0.6,7.6,0.0
2020-01-23 22:00:00,60350.4,0.6,6.6,0.0
2020-01-23 23:00:00,57006.72,0.6,4.8,0.0
2020-01-24 00:00:00,54820.75,0.3,6.2,0.0
2020-01-24 01:00:00,53521.12,-0.1,5.4,0.0
2020-01-24 02:00:00,53596.78,-0.9,6.8,0.0
2020-01-24 03:00:00,54307.74,-1.1,7.1,0.0
2020-01-24 04:00:00,56866.95,-1.4,6.6,0.0
2020-01-24 05:00:00,63110.29,-1.4,6.2,0.0
2020-01-24 06:00:00,70266.97,-1.6,8.1,0.0
2020-01-24 07:00:00,73597.67,-2.0,8.0,0.0
2020-01-24 08:00:00,74164.18,-2.4,6.2,0.0
2020-01-24 09:00:00,74737.55,-1.4,10.2,29.0
2020-01-24 10:00:00,74965.4,0.1,9.2,121.0
2020-01-24 11:00:00,74474.21,1.4,7.9,208.0
2020-01-24 12:00:00,73037.24,2.6,7.9,262.0
2020-01-24 13:00:00,71530.97,2.7,9.5,277.0
2020-01-24 14:00:00,70318.84,3.3,13.4,247.0
2020-01-24 15:00:00,69557.13,3.0,14.7,178.0
2020-01-24 16:00:00,71477.79,1.4,11.8,86.0
2020-01-24 17:00:00,73117.05,0.1,12.3,7.0
2020-01-24 18:00:00,71770.58,0.1,12.7,0.0
2020-01-24 19:00:00,67941.36,-0.2,12.3,0.0
2020-01-24 20:00:00,63955.16,-0.1,12.3,0.0
2020-01-24 21:00:00,61609.98,-0.2,12.3,0.0
2020-01-24 22:00:00,58154.49,0.0,12.3,0.0
2020-01-24 23:00:00,54878.05,0.1,12.0,0.0
2020-01-25 00:00:00,52359.19,0.1,12.0,0.0
2020-01-25 01:00:00,51293.99,0.1,12.1,0.0
2020-01-25 02:00:00,50881.34,0.1,12.3,0.0
2020-01-25 03:00:00,50608.89,0.1,12.7,0.0
2020-01-25 04:00:00,50460.45,0.1,11.8,0.0
2020-01-25 05:00:00,50337.31,0.2,11.2,0.0
2020-01-25 06:00:00,52921.89,0.2,10.7,0.0
2020-01-25 07:00:00,56693.88,0.3,11.1,0.0
2020-01-25 08:00:00,60181.02,0.3,10.6,0.0
2020-01-25 09:00:00,62299.12,0.6,10.9,11.0
2020-01-25 10:00:00,63220.01,1.3,11.8,47.0
2020-01-25 11:00:00,63613.9,2.1,13.5,88.0
2020-01-25 12:00:00,62151.23,2.5,13.6,91.0
2020-01-25 13:00:00,60112.36,1.7,12.2,101.0
2020-01-25 14:00:00,59169.82,1.9,11.7,72.0
2020-01-25 15:00:00,59488.87,2.0,9.7,65.0
2020-01-25 16:00:00,61801.23,1.5,7.2,28.0
2020-01-25 17:00:00,64518.89,1.1,7.1,3.0
2020-01-25 18:00:00,62330.23,1.0,7.6,0.0
2020-01-25 19:00:00,59397.33,0.8,8.4,0.0
2020-01-25 20:00:00,56310.86,0.6,8.2,0.0
2020-01-25 21:00:00,55865.76,0.2,7.2,0.0
2020-01-25 22:00:00,52829.98,-0.2,5.9,0.0
2020-01-25 23:00:00,49806.92,-0.7,5.8,0.0
2020-01-26 00:00:00,47372.0,-0.4,7.1,0.0
2020-01-26 01:00:00,45935.18,-0.6,8.2,0.0
2020-01-26 02:00:00,45374.6,-0.6,8.1,0.0
2020-01-26 03:00:00,45150.42,-1.1,8.9,0.0
2020-01-26 04:00:00,44946.54,-1.3,10.2,0.0
2020-01-26 05:00:00,44076.07,-0.9,9.7,0.0
2020-01-26 06:00:00,45646.45,-1.2,5.2,0.0
2020-01-26 07:00:00,48049.03,-1.2,6.8,0.0
2020-01-26 08:00:00,51648.49,-1.2,7.4,0.0
2020-01-26 09:00:00,54588.0,-0.8,8.3,15.0
2020-01-26 10:00:00,56865.1,0.3,8.2,69.0
2020-01-26 11:00:00,57509.39,1.2,8.4,99.0
2020-01-26 12:00:00,55741.97,2.2,9.4,141.0
2020-01-26 13:00:00,53506.08,0.9,8.2,159.0
2020-01-26 14:00:00,52520.95,1.4,8.2,114.0
2020-01-26 15:00:00,52790.55,1.4,7.1,71.0
2020-01-26 16:00:00,56026.34,1.2,6.7,40.0
2020-01-26 17:00:00,59837.58,0.6,5.0,5.0
2020-01-26 18:00:00,59134.83,0.4,5.4,0.0
2020-01-26 19:00:00,57660.38,0.6,6.6,0.0
2020-01-26 20:00:00,55215.26,0.6,7.0,0.0
2020-01-26 21:00:00,55914.72,0.8,8.3,0.0
2020-01-26 22:00:00,53669.8,0.8,8.8,0.0
2020-01-26 23:00:00,50832.44,0.9,9.0,0.0
2020-01-27 00:00:00,49437.88,1.1,9.1,0.0
2020-01-27 01:00:00,48652.69,1.5,10.5,0.0
2020-01-27 02:00:00,48473.78,1.3,10.2,0.0
2020-01-27 03:00:00,49735.33,1.0,9.8,0.0
2020-01-27 04:00:00,53569.34,1.0,10.6,0.0
2020-01-27 05:00:00,60846.5,1.1,10.1,0.0
2020-01-27 06:00:00,69186.77,1.2,10.3,0.0
2020-01-27 07:00:00,72784.78,1.4,11.4,0.0
2020-01-27 08:00:00,73002.76,1.2,11.7,0.0
2020-01-27 09:00:00,73860.51,2.2,13.8,34.0
2020-01-27 10:00:00,74043.41,3.8,15.6,118.0
2020-01-27 11:00:00,74388.76,5.1,15.5,196.0
2020-01-27 12:00:00,73789.11,6.3,18.8,230.0
2020-01-27 13:00:00,72298.27,7.3,13.5,219.0
2020-01-27 14:00:00,71938.55,8.2,16.6,218.0
2020-01-27 15:00:00,71236.37,8.2,17.2,149.0
2020-01-27 16:00:00,72879.85,7.6,16.4,63.0
2020-01-27 17:00:00,74108.75,7.6,15.8,5.0
2020-01-27 18:00:00,72527.16,7.4,15.6,0.0
2020-01-27 19:00:00,69236.85,7.4,16.0,0.0
2020-01-27 20:00:00,65383.06,7.2,18.3,0.0
2020-01-27 21:00:00,62674.57,6.8,17.5,0.0
2020-01-27 22:00:00,58890.42,6.4,18.7,0.0
2020-01-27 23:00:00,54691.3,6.2,19.2,0.0
2020-01-28 00:00:00,52511.8,5.8,20.2,0.0
2020-01-28 01:00:00,52004.7,5.4,18.4,0.0
2020-01-28 02:00:00,52186.63,5.2,15.5,0.0
2020-01-28 03:00:00,53604.25,5.2,16.2,0.0
2020-01-28 04:00:00,56894.05,5.5,18.3,0.0
2020-01-28 05:00:00,62796.38,5.7,19.8,0.0
2020-01-28 06:00:00,70288.11,5.1,18.8,0.0
2020-01-28 07:00:00,73816.18,5.3,21.1,0.0
2020-01-28 08:00:00,74430.16,5.3,20.5,0.0
2020-01-28 09:00:00,75185.46,5.6,21.8,11.0
2020-01-28 10:00:00,75750.03,6.1,22.4,70.0
2020-01-28 11:00:00,75488.65,7.3,18.7,182.0
2020-01-28 12:00:00,75196.07,8.1,25.2,253.0
2020-01-28 13:00:00,74833.52,8.5,19.5,227.0
2020-01-28 14:00:00,74899.87,7.2,25.9,118.0
2020-01-28 15:00:00,73425.85,5.6,24.7,43.0
2020-01-28 16:00:00,74401.94,5.1,23.0,11.0
2020-01-28 17:00:00,76337.85,4.8,25.8,2.0
2020-01-28 18:00:00,75484.22,4.7,28.4,0.0
2020-01-28 19:00:00,72512.3,4.3,28.7,0.0
2020-01-28 20:00:00,67835.55,4.2,29.0,0.0
2020-01-28 21:00:00,64859.93,3.7,28.0,0.0
2020-01-28 22:00:00,61211.97,2.9,26.4,0.0
2020-01-28 23:00:00,58156.82,2.8,28.2,0.0
2020-01-29 00:00:00,55605.69,2.0,32.6,0.0
2020-01-29 01:00:00,54200.0,2.0,30.6,0.0
2020-01-29 02:00:00,54438.09,2.8,30.5,0.0
2020-01-29 03:00:00,55464.1,2.8,29.2,0.0
2020-01-29 04:00:00,58279.14,2.1,26.2,0.0
2020-01-29 05:00:00,64946.98,2.3,24.5,0.0
2020-01-29 06:00:00,72412.31,2.4,23.9,0.0
2020-01-29 07:00:00,75837.81,2.7,26.2,0.0
2020-01-29 08:00:00,76514.27,2.8,24.9,0.0
2020-01-29 09:00:00,77398.72,3.1,24.0,13.0
2020-01-29 10:00:00,77900.55,4.0,20.7,93.0
2020-01-29 11:00:00,78495.1,4.3,25.0,150.0
2020-01-29 12:00:00,78253.0,4.8,34.6,183.0
2020-01-29 13:00:00,77122.88,5.4,30.3,96.0
2020-01-29 14:00:00,75973.37,5.6,33.2,193.0
2020-01-29 15:00:00,74616.5,5.8,31.4,153.0
2020-01-29 16:00:00,75505.61,5.3,27.2,57.0
2020-01-29 17:00:00,77458.71,5.4,27.6,7.0
2020-01-29 18:00:00,76332.78,4.2,24.6,0.0
2020-01-29 19:00:00,72332.86,3.6,24.1,0.0
2020-01-29 20:00:00,68757.0,3.3,23.5,0.0
2020-01-29 21:00:00,65853.79,3.0,23.0,0.0
2020-01-29 22:00:00,61721.96,3.2,21.2,0.0
2020-01-29 23:00:00,58016.71,3.7,19.8,0.0
2020-01-30 00:00:00,55974.67,3.5,20.9,0.0
2020-01-30 01:00:00,54631.52,3.3,19.4,0.0
2020-01-30 02:00:00,55092.55,2.8,18.1,0.0
2020-01-30 03:00:00,55769.83,2.4,18.9,0.0
2020-01-30 04:00:00,58194.38,3.2,21.0,0.0
2020-01-30 05:00:00,64221.34,3.5,23.2,0.0
2020-01-30 06:00:00,72340.6,3.4,24.2,0.0
2020-01-30 07:00:00,75344.69,3.5,26.5,0.0
2020-01-30 08:00:00,75103.59,4.1,26.8,0.0
2020-01-30 09:00:00,75465.87,4.6,26.1,7.0
2020-01-30 10:00:00,75880.67,5.1,26.4,16.0
2020-01-30 11:00:00,75739.26,5.5,26.4,33.0
2020-01-30 12:00:00,75235.69,5.8,26.9,23.0
2020-01-30 13:00:00,73411.68,6.6,25.2,27.0
2020-01-30 14:00:00,72079.69,7.6,27.1,66.0
2020-01-30 15:00:00,71399.82,7.6,24.5,36.0
2020-01-30 16:00:00,72724.93,7.4,20.9,25.0
2020-01-30 17:00:00,75287.47,6.8,19.3,8.0
2020-01-30 18:00:00,74484.77,6.1,18.0,0.0
2020-01-30 19:00:00,72131.02,5.3,14.7,0.0
2020-01-30 20:00:00,67896.18,5.4,17.9,0.0
2020-01-30 21:00:00,65429.7,5.2,18.9,0.0
2020-01-30 22:00:00,60963.54,5.1,19.3,0.0
2020-01-30 23:00:00,57219.87,5.3,20.4,0.0
2020-01-31 00:00:00,55071.22,6.1,22.7,0.0
2020-01-31 01:00:00,53286.59,6.3,25.2,0.0
2020-01-31 02:00:00,53470.23,7.3,26.9,0.0
2020-01-31 03:00:00,54545.66,8.1,27.5,0.0
2020-01-31 04:00:00,56839.9,8.8,29.2,0.0
2020-01-31 05:00:00,63370.62,9.7,27.5,0.0
2020-01-31 06:00:00,70456.83,9.3,23.4,0.0
2020-01-31 07:00:00,73810.49,9.5,25.3,0.0
2020-01-31 08:00:00,73630.38,9.3,25.3,0.0
2020-01-31 09:00:00,74158.74,9.4,27.4,23.0
2020-01-31 10:00:00,74854.2,9.6,28.4,62.0
2020-01-31 11:00:00,74617.85,10.1,28.8,98.0
2020-01-31 12:00:00,72978.6,10.2,26.6,123.0
2020-01-31 13:00:00,71118.77,10.9,26.4,175.0
2020-01-31 14:00:00,69931.07,11.0,22.0,162.0
2020-01-31 15:00:00,69051.75,10.4,18.8,47.0
2020-01-31 16:00:00,70207.34,9.8,17.5,20.0
2020-01-31 17:00:00,72678.65,9.4,16.3,8.0
2020-01-31 18:00:00,72177.05,9.2,17.6,0.0
2020-01-31 19:00:00,68292.92,8.9,15.1,0.0
2020-01-31 20:00:00,63476.38,9.2,16.6,0.0
2020-01-31 21:00:00,60980.06,9.8,19.2,0.0
2020-01-31 22:00:00,57253.26,10.2,19.1,0.0
2020-01-31 23:00:00,54296.54,10.3,17.3,0.0
2020-02-01 00:00:00,51757.43,10.1,17.4,0.0
2020-02-01 01:00:00,49970.93,10.6,17.3,0.0
2020-02-01 02:00:00,49430.89,10.8,16.2,0.0
2020-02-01 03:00:00,49656.4,10.8,18.5,0.0
2020-02-01 04:00:00,50409.54,10.8,19.2,0.0
2020-02-01 05:00:00,50878.45,10.7,20.2,0.0
2020-02-01 06:00:00,52692.73,10.2,18.9,0.0
2020-02-01 07:00:00,56510.89,9.9,18.4,0.0
2020-02-01 08:00:00,59789.51,10.1,18.6,0.0
2020-02-01 09:00:00,62225.48,10.9,20.6,14.0
2020-02-01 10:00:00,63198.06,11.3,19.6,67.0
2020-02-01 11:00:00,63708.97,11.4,20.2,74.0
2020-02-01 12:00:00,61826.54,11.2,20.7,83.0
2020-02-01 13:00:00,60258.37,10.6,17.8,68.0
2020-02-01 14:00:00,60164.44,10.8,18.4,43.0
2020-02-01 15:00:00,59721.92,10.9,20.2,23.0
2020-02-01 16:00:00,61673.44,10.9,21.3,11.0
2020-02-01 17:00:00,65202.4,10.6,21.5,3.0
2020-02-01 18:00:00,64180.25,10.4,20.0,0.0
2020-02-01 19:00:00,61089.8,10.4,21.8,0.0
2020-02-01 20:00:00,58006.23,10.0,24.6,0.0
2020-02-01 21:00:00,56715.72,9.2,28.3,0.0
2020-02-01 22:00:00,54296.6,8.7,29.0,0.0
2020-02-01 23:00:00,50695.95,7.9,26.7,0.0
2020-02-02 00:00:00,48417.3,7.3,23.2,0.0
2020-02-02 01:00:00,46649.06,7.7,24.5,0.0
2020-02-02 02:00:00,46530.8,7.9,27.2,0.0
2020-02-02 03:00:00,47107.32,7.4,27.7,0.0
2020-02-02 04:00:00,47415.55,7.9,28.7,0.0
2020-02-02 05:00:00,46117.23,8.0,30.2,0.0
2020-02-02 06:00:00,46499.37,7.9,31.7,0.0
2020-02-02 07:00:00,48497.77,7.9,30.9,0.0
2020-02-02 08:00:00,52646.15,8.1,30.1,0.0
2020-02-02 09:00:00,55771.22,8.2,28.2,6.0
2020-02-02 10:00:00,57760.47,8.4,27.5,29.0
2020-02-02 11:00:00,58386.59,8.4,26.7,39.0
2020-02-02 12:00:00,56988.62,8.2,24.3,50.0
2020-02-02 13:00:00,55012.95,7.3,15.9,53.0
2020-02-02 14:00:00,54092.48,7.2,14.8,35.0
2020-02-02 15:00:00,53482.51,7.2,14.7,37.0
2020-02-02 16:00:00,56026.87,6.8,17.1,20.0
2020-02-02 17:00:00,59971.38,6.6,16.8,2.0
2020-02-02 18:00:00,58835.79,6.4,13.0,0.0
2020-02-02 19:00:00,57202.71,6.1,11.3,0.0
2020-02-02 20:00:00,54477.03,5.9,12.7,0.0
2020-02-02 21:00:00,54848.39,5.7,11.9,0.0
2020-02-02 22:00:00,52582.07,5.7,11.3,0.0
2020-02-02 23:00:00,49410.55,5.7,10.6,0.0
2020-02-03 00:00:00,47311.65,5.6,10.1,0.0
2020-02-03 01:00:00,46712.7,5.8,4.3,0.0
2020-02-03 02:00:00,46979.12,5.8,4.7,0.0
2020-02-03 03:00:00,48214.86,5.9,7.6,0.0
2020-02-03 04:00:00,51584.16,5.9,9.9,0.0
2020-02-03 05:00:00,59258.79,5.8,10.6,0.0
2020-02-03 06:00:00,67312.66,5.9,11.8,0.0
2020-02-03 07:00:00,70889.62,6.2,14.8,0.0
2020-02-03 08:00:00,71441.0,6.1,14.6,0.0
2020-02-03 09:00:00,72699.55,5.9,8.7,29.0
2020-02-03 10:00:00,73379.27,7.2,16.7,41.0
2020-02-03 11:00:00,74002.77,8.4,18.4,123.0
2020-02-03 12:00:00,73391.5,8.6,21.9,97.0
2020-02-03 13:00:00,73026.09,8.8,18.4,119.0
2020-02-03 14:00:00,72754.43,9.8,18.0,180.0
2020-02-03 15:00:00,70920.56,9.1,24.7,153.0
2020-02-03 16:00:00,71580.09,8.3,24.5,42.0
2020-02-03 17:00:00,74351.8,7.8,22.3,16.0
2020-02-03 18:00:00,73754.35,7.6,18.2,0.0
2020-02-03 19:00:00,70597.9,7.7,19.8,0.0
2020-02-03 20:00:00,67261.82,7.7,22.1,0.0
2020-02-03 21:00:00,62863.77,7.3,19.1,0.0
2020-02-03 22:00:00,57878.35,7.2,16.3,0.0
2020-02-03 23:00:00,54168.61,7.0,15.3,0.0
2020-02-04 00:00:00,52308.55,6.5,12.3,0.0
2020-02-04 01:00:00,51059.14,5.7,8.6,0.0
2020-02-04 02:00:00,52113.3,5.5,8.4,0.0
2020-02-04 03:00:00,53832.96,5.5,8.7,0.0
2020-02-04 04:00:00,57097.38,5.2,8.3,0.0
2020-02-04 05:00:00,63914.4,5.1,12.6,0.0
2020-02-04 06:00:00,71101.36,4.8,15.5,0.0
2020-02-04 07:00:00,74311.23,4.5,16.6,0.0
2020-02-04 08:00:00,74496.36,4.1,17.1,0.0
2020-02-04 09:00:00,75623.07,4.2,19.9,45.0
2020-02-04 10:00:00,76095.08,4.8,24.0,158.0
2020-02-04 11:00:00,75926.0,5.6,30.5,236.0
2020-02-04 12:00:00,75374.28,6.4,29.7,252.0
2020-02-04 13:00:00,74458.64,6.1,23.1,219.0
2020-02-04 14:00:00,74371.48,6.0,24.4,260.0
2020-02-04 15:00:00,72634.76,6.1,26.4,185.0
2020-02-04 16:00:00,73150.56,5.2,23.4,108.0
2020-02-04 17:00:00,76789.31,4.2,21.3,25.0
2020-02-04 18:00:00,75783.25,3.8,20.9,0.0
2020-02-04 19:00:00,72665.48,4.0,21.7,0.0
2020-02-04 20:00:00,68586.86,3.8,23.1,0.0
2020-02-04 21:00:00,65235.91,3.8,26.0,0.0
2020-02-04 22:00:00,62383.63,3.2,28.0,0.0
2020-02-04 23:00:00,58481.11,3.2,28.0,0.0
2020-02-05 00:00:00,55744.71,3.3,29.3,0.0
2020-02-05 01:00:00,54729.58,3.1,27.8,0.0
2020-02-05 02:00:00,54364.23,2.8,33.2,0.0
2020-02-05 03:00:00,54710.43,3.0,28.6,0.0
2020-02-05 04:00:00,57302.28,3.0,25.3,0.0
2020-02-05 05:00:00,62597.92,2.8,25.6,0.0
2020-02-05 06:00:00,69880.01,2.1,21.1,0.0
2020-02-05 07:00:00,72500.56,2.2,19.3,0.0
2020-02-05 08:00:00,72209.92,1.6,16.9,1.0
2020-02-05 09:00:00,72450.36,2.2,15.7,42.0
2020-02-05 10:00:00,72751.95,2.7,19.5,120.0
2020-02-05 11:00:00,71994.47,3.2,18.7,197.0
2020-02-05 12:00:00,72446.98,3.7,15.8,271.0
2020-02-05 13:00:00,70771.09,4.2,13.2,351.0
2020-02-05 14:00:00,69935.18,4.8,13.4,318.0
2020-02-05 15:00:00,68722.78,4.7,15.5,246.0
2020-02-05 16:00:00,70353.52,3.8,11.8,140.0
2020-02-05 17:00:00,75062.6,1.5,8.6,33.0
2020-02-05 18:00:00,74783.1,0.9,11.7,0.0
2020-02-05 19:00:00,71538.38,1.0,14.4,0.0
2020-02-05 20:00:00,67762.7,0.6,13.7,0.0
2020-02-05 21:00:00,64842.12,0.6,13.6,0.0
2020-02-05 22:00:00,60830.72,0.8,14.7,0.0
2020-02-05 23:00:00,57558.37,0.8,13.9,0.0
2020-02-06 00:00:00,55182.03,1.4,15.4,0.0
2020-02-06 01:00:00,53690.55,1.9,16.8,0.0
2020-02-06 02:00:00,53853.77,2.8,18.5,0.0
2020-02-06 03:00:00,54774.35,2.3,18.4,0.0
2020-02-06 04:00:00,57638.67,2.2,18.7,0.0
2020-02-06 05:00:00,63563.52,2.3,18.4,0.0
2020-02-06 06:00:00,70395.98,2.5,18.1,0.0
2020-02-06 07:00:00,73321.7,2.9,17.2,0.0
2020-02-06 08:00:00,72925.04,3.1,16.7,1.0
2020-02-06 09:00:00,73492.46,3.5,16.9,18.0
2020-02-06 10:00:00,74430.52,4.0,16.7,51.0
2020-02-06 11:00:00,74017.47,4.8,23.9,87.0
2020-02-06 12:00:00,73722.28,5.3,20.2,100.0
2020-02-06 13:00:00,72184.2,5.2,22.3,115.0
2020-02-06 14:00:00,72177.52,5.6,19.8,93.0
2020-02-06 15:00:00,70552.07,5.7,22.0,67.0
2020-02-06 16:00:00,71226.8,5.5,20.3,26.0
2020-02-06 17:00:00,74966.66,5.5,19.9,5.0
2020-02-06 18:00:00,74004.95,5.6,19.8,0.0
2020-02-06 19:00:00,71006.48,5.5,19.4,0.0
2020-02-06 20:00:00,66687.18,5.4,18.6,0.0
2020-02-06 21:00:00,63759.35,5.3,17.7,0.0
2020-02-06 22:00:00,59307.66,5.2,15.7,0.0
2020-02-06 23:00:00,55166.23,5.2,14.4,0.0
2020-02-07 00:00:00,53340.49,5.2,14.0,0.0
2020-02-07 01:00:00,51836.36,5.2,15.5,0.0
2020-02-07 02:00:00,51673.18,5.1,14.6,0.0
2020-02-07 03:00:00,52007.67,5.1,13.7,0.0
2020-02-07 04:00:00,54615.92,5.1,12.6,0.0
2020-02-07 05:00:00,60964.79,5.1,11.0,0.0
2020-02-07 06:00:00,68213.43,5.1,10.1,0.0
2020-02-07 07:00:00,71134.88,4.9,8.7,0.0
2020-02-07 08:00:00,71165.76,5.0,7.6,0.0
2020-02-07 09:00:00,71322.16,5.5,8.7,20.0
2020-02-07 10:00:00,72270.25,6.2,8.6,86.0
2020-02-07 11:00:00,72179.83,6.8,4.7,175.0
2020-02-07 12:00:00,70821.12,7.1,2.9,168.0
2020-02-07 13:00:00,68467.97,6.4,4.2,128.0
2020-02-07 14:00:00,67525.7,6.6,3.5,80.0
2020-02-07 15:00:00,67185.41,6.7,3.2,70.0
2020-02-07 16:00:00,69047.71,6.6,2.1,38.0
2020-02-07 17:00:00,72738.99,5.9,4.1,10.0
2020-02-07 18:00:00,71350.21,5.3,4.2,0.0
2020-02-07 19:00:00,67576.78,4.9,7.1,0.0
2020-02-07 20:00:00,63512.35,4.9,9.4,0.0
2020-02-07 21:00:00,60743.04,4.8,8.9,0.0
2020-02-07 22:00:00,57151.36,4.5,8.0,0.0
2020-02-07 23:00:00,53805.7,4.1,7.4,0.0
2020-02-08 00:00:00,52193.16,3.8,9.2,0.0
2020-02-08 01:00:00,50626.64,4.1,9.7,0.0
2020-02-08 02:00:00,50558.77,3.8,10.3,0.0
2020-02-08 03:00:00,50545.13,3.6,11.4,0.0
2020-02-08 04:00:00,51173.22,3.2,11.3,0.0
2020-02-08 05:00:00,50232.17,2.5,12.2,0.0
2020-02-08 06:00:00,52331.47,2.0,12.2,0.0
2020-02-08 07:00:00,55555.48,1.6,12.1,0.0
2020-02-08 08:00:00,59448.16,1.5,12.8,2.0
2020-02-08 09:00:00,61227.87,2.8,15.0,71.0
2020-02-08 10:00:00,61373.6,4.4,16.0,184.0
2020-02-08 11:00:00,61215.03,5.9,16.9,283.0
2020-02-08 12:00:00,59201.47,7.1,18.2,344.0
2020-02-08 13:00:00,57861.14,7.6,16.6,362.0
2020-02-08 14:00:00,57054.08,8.1,16.3,332.0
2020-02-08 15:00:00,56538.57,8.2,16.1,259.0
