,Load_MW,temperature_2m,wind_speed_10m,shortwave_radiation,hour,dayofweek,month,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,is_holiday,lag_hour,lag_day,lag_week,rolling_mean_24h,rolling_mean_168h,rolling_std_24h,rolling_std_168h
2020-01-15 10:00:00,74641.71,10.9,20.5,62.0,10,2,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,73949.63,75906.04,75177.76,67590.29125,62668.47511904762,8767.949030562986,9582.082294022857
2020-01-15 11:00:00,73541.95,11.4,21.9,166.0,11,2,1,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,74641.71,75316.86,75058.6,67537.61083333332,62665.28434523809,8719.477493176288,9577.980209367062
2020-01-15 12:00:00,72725.24,11.9,21.5,219.0,12,2,1,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,73541.95,75361.66,74967.39,67463.65625,62656.256666666675,8657.938621122736,9566.937392122352
2020-01-15 13:00:00,71014.24,11.6,21.2,229.0,13,2,1,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,72725.24,73800.36,73589.46,67353.80541666666,62642.910535714276,8569.647941206555,9551.211198613884
2020-01-15 14:00:00,71366.87,12.1,24.4,210.0,14,2,1,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,71014.24,73381.64,72655.34,67237.71708333334,62627.58184523809,8497.086952364249,9535.591645913992
2020-01-15 15:00:00,71428.27,11.5,22.2,148.0,15,2,1,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,71366.87,72487.54,71737.92,67153.76833333333,62619.91238095239,8443.53153791121,9527.993167393943
2020-01-15 16:00:00,74460.6,10.6,20.8,58.0,16,2,1,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,71428.27,75256.98,73417.44,67109.63208333333,62618.069226190484,8417.165853777084,9526.248551460327
2020-01-15 17:00:00,75504.42,9.9,19.9,2.0,17,2,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,74460.6,76755.28,73363.21,67076.44958333333,62624.278511904755,8385.159479925624,9533.666900538696
2020-01-15 18:00:00,74436.96,9.2,20.6,0.0,18,2,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,75504.42,75272.82,71754.23,67024.33041666668,62637.02380952381,8326.062856596463,9549.527520101998
2020-01-15 19:00:00,70557.42,8.9,21.3,0.0,19,2,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,74436.96,71872.71,68211.7,66989.50291666666,62652.99244047619,8291.737133606566,9567.091384997218
2020-01-15 20:00:00,66992.02,8.9,22.1,0.0,20,2,1,0,-0.8660254037844386,0.5,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,70557.42,68144.32,64153.84,66934.69916666667,62666.95505952382,8262.353191501323,9576.959209796905
2020-01-15 21:00:00,63917.34,8.9,21.2,0.0,21,2,1,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,66992.02,64526.21,61037.16,66886.68666666666,62683.84898809524,8258.365519723746,9582.099728271382
2020-01-15 22:00:00,59460.65,8.6,19.5,0.0,22,2,1,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,63917.34,60359.57,56206.04,66861.31708333334,62700.99291666667,8266.862995467507,9581.71243951273
2020-01-15 23:00:00,55081.44,8.7,19.4,0.0,23,2,1,0,-0.2588190451025215,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,59460.65,57004.2,51875.48,66823.86208333333,62720.365595238094,8299.57315866354,9571.787065886781
2020-01-16 00:00:00,52334.25,9.4,18.1,0.0,0,3,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,55081.44,53772.35,49243.74,66743.74708333334,62739.44869047619,8407.06666313496,9553.214161450187
2020-01-16 01:00:00,51428.35,9.4,17.9,0.0,1,3,1,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,52334.25,52961.57,48338.11,66683.82625,62757.84458333334,8508.057559324101,9530.018312800474
2020-01-16 02:00:00,50550.58,9.8,14.9,0.0,2,3,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,51428.35,52630.72,48347.02,66619.94208333334,62776.238869047615,8620.585296116824,9504.968902029874
2020-01-16 03:00:00,51834.73,9.6,14.5,0.0,3,3,1,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,50550.58,53904.02,49690.94,66533.26958333333,62789.35529761905,8776.39884014456,9486.440346303178
2020-01-16 04:00:00,54976.4,7.8,11.4,0.0,4,3,1,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,51834.73,56986.86,52384.37,66447.04916666666,62802.115952380955,8914.935605679248,9470.143408003385
